Target,URL,Label,x_relative_min,y_relative_min,empty,empty,x_relative_max,y_relative_max,empty,empty,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000367680.jpg, 'person',0.373333333,0.467455621,,,0.397777778,0.520710059,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356387.jpg, 'person',0,0.558208955,,,0.034,0.743283582,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000177934.jpg, 'person',0.6296875,0.308333333,,,0.6953125,0.6,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg, 'person',0.352941176,0.39375,,,0.498823529,0.60625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000488592.jpg, 'person',0.445833333,0.6734375,,,0.470833333,0.728125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000146667.jpg, 'person',0.8265625,0.016697588,,,0.85625,0.228200371,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000177934.jpg, 'person',0.7234375,0.314583333,,,0.8265625,0.579166667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000177934.jpg, 'person',0.2953125,0.3,,,0.3640625,0.45625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000146667.jpg, 'person',0.6734375,0.025974026,,,0.74375,0.155844156,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000301376.jpg, 'person',0.546546547,0.714,,,0.612612613,0.818,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000301376.jpg, 'person',0.621621622,0.732,,,0.645645646,0.808,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000367680.jpg, 'person',0.095555556,0.414201183,,,0.113333333,0.476331361,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356387.jpg, 'person',0.608,0.644776119,,,0.63,0.701492537,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg, 'person',0.221176471,0.4546875,,,0.378823529,0.6640625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000367680.jpg, 'person',0.082222222,0.414201183,,,0.097777778,0.479289941,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg, 'person',0,0.465625,,,0.237647059,0.7609375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000367680.jpg, 'person',0.742222222,0.517751479,,,0.804444444,0.565088757,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg, 'person',0.115294118,0.4765625,,,0.287058824,0.7390625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000146667.jpg, 'person',0.521875,0.046382189,,,0.5640625,0.157699443,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000301376.jpg, 'person',0.588588589,0.718,,,0.618618619,0.81,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000033854.jpg, 'person',0.728125,0.456674473,,,0.7578125,0.573770492,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000069213.jpg, 'person',0.965625,0.110070258,,,0.9984375,0.309133489,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356387.jpg, 'person',0.562,0.623880597,,,0.578,0.686567164,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000345027.jpg, 'person',0.721875,0.662531017,,,0.7265625,0.689826303,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356387.jpg, 'person',0.506,0.614925373,,,0.53,0.698507463,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356387.jpg, 'person',0.484,0.614925373,,,0.504,0.689552239,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg, 'person',0.470588235,0.3984375,,,0.583529412,0.5609375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000033854.jpg, 'person',0.709375,0.454332553,,,0.725,0.533957845,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000033854.jpg, 'person',0.6625,0.43793911,,,0.68125,0.522248244,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg, 'person',0.444705882,0,,,0.997647059,0.6859375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000033854.jpg, 'person',0.5890625,0.43559719,,,0.6265625,0.517564403,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg, 'person',0.715294118,0.2953125,,,0.901176471,0.4265625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000033854.jpg, 'person',0.0703125,0.43793911,,,0.0890625,0.522248244,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000187243.jpg, 'person',0,0.3703125,,,0.654166667,0.9890625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000492362.jpg, 'person',0.227166276,0.1625,,,0.620608899,0.86875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000202228.jpg, 'person',0.266666667,0.26875,,,0.647916667,0.7421875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078404.jpg, 'person',0.436,0.025714286,,,0.81,0.874285714,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000183709.jpg, 'person',0.1625,0.33125,,,0.658333333,0.9890625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000054654.jpg, 'person',0.243243243,0.078125,,,0.909090909,0.9875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000383606.jpg, 'person',0.471875,0.260416667,,,0.54375,0.585416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000211825.jpg, 'person',0,0,,,0.7625,0.614583333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000117645.jpg, 'person',0.6171875,0.345833333,,,0.6671875,0.4625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000122166.jpg, 'person',0.8859375,0.620833333,,,0.909375,0.666666667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000173799.jpg, 'person',0.24375,0.358778626,,,0.428125,0.908396947,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000365642.jpg, 'person',0.230046948,0.190625,,,0.82629108,0.94375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000297353.jpg, 'person',0.275,0.0984375,,,0.7375,0.75625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000423123.jpg, 'person',0.05625,0.20657277,,,0.60625,0.988262911,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000492362.jpg, 'person',0.62763466,0.2578125,,,0.826697892,0.6890625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000297578.jpg, 'person',0.304,0.024911032,,,0.65,0.982206406,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000110042.jpg, 'person',0.689411765,0.265625,,,0.8,0.3515625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000292997.jpg, 'person',0.95,0.479166667,,,0.9953125,0.622916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000580294.jpg, 'person',0.6421875,0.006772009,,,0.9984375,0.988713318,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000482436.jpg, 'person',0.46875,0.364089776,,,0.60625,0.6159601,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000299887.jpg, 'person',0.328125,0.220833333,,,0.6921875,0.995833333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000393569.jpg, 'person',0.5859375,0.252083333,,,0.8921875,0.710416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000333745.jpg, 'person',0.1264637,0.225,,,0.447306792,0.784375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000565045.jpg, 'person',0.777777778,0.712,,,0.996996997,0.994,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000370486.jpg, 'person',0.826603325,0.1984375,,,0.997624703,0.7921875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000233370.jpg, 'person',0.025761124,0.61875,,,0.978922717,0.8515625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000481573.jpg, 'person',0.5875,0.129890454,,,0.8765625,0.982785603,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000482436.jpg, 'person',0.1296875,0.261845387,,,0.4140625,0.987531172,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000164602.jpg, 'person',0.015625,0.141666667,,,0.7484375,0.985416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000299887.jpg, 'person',0.578125,0.254166667,,,0.809375,0.997916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000173008.jpg, 'person',0.378125,0.1375,,,0.7921875,0.985416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000223747.jpg, 'person',0.498,0.264864865,,,0.872,0.789189189,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000291634.jpg, 'person',0.473441109,0.30625,,,0.508083141,0.3875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000438774.jpg, 'person',0.5203125,0.12,,,0.7140625,0.896470588,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000016249.jpg, 'person',0.084,0.317808219,,,0.378,0.956164384,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000037670.jpg, 'person',0.68125,0.047916667,,,0.9984375,0.383333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000484415.jpg, 'person',0,0.125,,,0.60625,0.979166667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000485844.jpg, 'person',0.328125,0.098484848,,,0.619791667,0.972222222,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000232563.jpg, 'person',0.2,0.1390625,,,0.7625,0.9703125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000479126.jpg, 'person',0.525,0.365339578,,,0.89375,0.967213115,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000008211.jpg, 'person',0.6421875,0.394335512,,,0.746875,0.749455338,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000016249.jpg, 'person',0.55,0.104109589,,,0.692,0.449315068,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000297578.jpg, 'person',0.028,0.334519573,,,0.156,0.882562278,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000346703.jpg, 'person',0.025454545,0.0078125,,,0.514545455,0.578125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000294350.jpg, 'person',0.2109375,0.315294118,,,0.3203125,0.767058824,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000313182.jpg, 'person',0,0.591981132,,,0.0890625,0.933962264,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000438774.jpg, 'person',0.2515625,0.094117647,,,0.4546875,0.875294118,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000520910.jpg, 'person',0.37470726,0.253125,,,0.56440281,0.7359375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000074058.jpg, 'person',0.2,0.386416862,,,0.3078125,0.681498829,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000281032.jpg, 'person',0.328125,0.121779859,,,0.8765625,0.985948478,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000108026.jpg, 'person',0.1734375,0,,,0.9984375,0.988317757,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000122217.jpg, 'person',0.381176471,0.459375,,,0.524705882,0.5765625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000030828.jpg, 'person',0.2828125,0.37470726,,,0.8984375,0.618266979,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000002532.jpg, 'person',0.379166667,0.4765625,,,0.589583333,0.7390625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000243204.jpg, 'person',0.4125,0.0546875,,,0.997916667,0.98125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000117425.jpg, 'person',0.43125,0.016431925,,,0.8953125,0.997652582,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000467511.jpg, 'person',0.661057692,0.0859375,,,0.90625,0.8359375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000346703.jpg, 'person',0.574545455,0.2015625,,,0.998181818,0.571875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000314177.jpg, 'person',0.347193347,0.4375,,,0.671517672,0.934375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000466986.jpg, 'person',0.3671875,0.324267782,,,0.728125,0.916317992,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000323263.jpg, 'person',0.1671875,0.293064877,,,0.3984375,0.85458613,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000291634.jpg, 'person',0,0.303125,,,0.032332564,0.4421875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000367680.jpg, 'person',0.524444444,0.443786982,,,0.553333333,0.579881657,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000229358.jpg, 'person',0.4234375,0.224586288,,,0.5890625,0.574468085,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000144333.jpg, 'person',0.274647887,0.1921875,,,0.741784038,0.728125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000455597.jpg, 'person',0.1625,0.506726457,,,0.5140625,0.988789238,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000527750.jpg, 'person',0.412177986,0.19375,,,0.681498829,0.7234375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000122217.jpg, 'person',0.2,0.4265625,,,0.329411765,0.571875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000170099.jpg, 'person',0.0203125,0.077405858,,,0.565625,0.987447699,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000017436.jpg, 'person',0.228690229,0.765625,,,0.365904366,0.9921875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000084241.jpg, 'person',0.059375,0.015151515,,,0.353125,0.787878788,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000032817.jpg, 'person',0.179166667,0,,,0.58125,0.7296875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000262895.jpg, 'person',0,0.012,,,1,0.998,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000384808.jpg, 'person',0.477333333,0.078,,,0.874666667,0.624,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000465129.jpg, 'person',0.1734375,0.195833333,,,0.4796875,0.983333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000008211.jpg, 'person',0.5078125,0.442265795,,,0.6390625,0.769063181,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000123480.jpg, 'person',0.16875,0.23125,,,0.615625,0.958333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000003156.jpg, 'person',0.009029345,0.0234375,,,0.823927765,0.990625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000097679.jpg, 'person',0.428125,0.458333333,,,0.5015625,0.53125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000466986.jpg, 'person',0,0.648535565,,,0.1625,0.99790795,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000560474.jpg, 'person',0.8796875,0.083333333,,,0.9703125,0.252083333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000237118.jpg, 'person',0.412068966,0.234375,,,0.801724138,0.9640625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000561256.jpg, 'person',0.5015625,0.25,,,0.8328125,0.983333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489339.jpg, 'person',0.126760563,0.140625,,,0.861502347,0.9984375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000252219.jpg, 'person',0.509375,0.406542056,,,0.6203125,0.86682243,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000474095.jpg, 'person',0.168168168,0.048,,,0.831831832,0.986,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000504074.jpg, 'person',0.15625,0.175644028,,,0.3171875,0.838407494,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000313182.jpg, 'person',0.665625,0.5,,,0.6859375,0.596698113,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000228214.jpg, 'person',0.668997669,0.7421875,,,0.944055944,0.9984375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000398905.jpg, 'person',0.3390625,0.072599532,,,0.796875,0.857142857,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000110042.jpg, 'person',0.783529412,0.25,,,0.835294118,0.353125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000252219.jpg, 'person',0.0140625,0.390186916,,,0.203125,0.918224299,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000084241.jpg, 'person',0.309375,0.058080808,,,0.4421875,0.72979798,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000323263.jpg, 'person',0.403125,0.32885906,,,0.5703125,0.565995526,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000058705.jpg, 'person',0.0015625,0.211618257,,,0.4609375,0.98340249,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000370486.jpg, 'person',0.724465558,0.2421875,,,0.890736342,0.7453125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000110042.jpg, 'person',0.190588235,0.1640625,,,0.261176471,0.3203125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000022371.jpg, 'person',0.218823529,0.074468085,,,0.870588235,0.960992908,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000252219.jpg, 'person',0.796875,0.39953271,,,0.9890625,0.901869159,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000066231.jpg, 'person',0.5203125,0.320843091,,,0.69375,0.995316159,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000163562.jpg, 'person',0.268,0,,,0.904,1,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000058705.jpg, 'person',0.3890625,0.244813278,,,0.9984375,0.979253112,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000058539.jpg, 'person',0,0.06175772,,,0.1234375,0.980997625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000467511.jpg, 'person',0.052884615,0.109375,,,0.423076923,0.609375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000228942.jpg, 'person',0.846875,0.379310345,,,0.871875,0.492163009,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000508370.jpg, 'person',0.62763466,0.0828125,,,0.985948478,0.709375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000370486.jpg, 'person',0.653206651,0.2546875,,,0.788598575,0.721875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000423123.jpg, 'person',0.278125,0.103286385,,,0.671875,0.82629108,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000066231.jpg, 'person',0.7046875,0.367681499,,,0.778125,0.718969555,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000066231.jpg, 'person',0.46875,0.337236534,,,0.525,0.477751756,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000110042.jpg, 'person',0.056470588,0.196875,,,0.110588235,0.271875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000025096.jpg, 'person',0.002666667,0.074,,,0.565333333,0.656,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000033638.jpg, 'person',0.145882353,0.3796875,,,0.475294118,0.79375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000349184.jpg, 'person',0.042056075,0.196875,,,0.450934579,0.8875,,,
