set,path,class,xmin,ymin,0,1,xmax,ymax,2,3
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000246963.jpg, person,0.684375,0.357142857142857,,,0.8234375,0.702380952380952,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000461751.jpg, person,0.0734375,0.196836555360281,,,0.528125,0.838312829525483,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000078748.jpg, person,0.90625,0.110416666666667,,,0.9828125,0.25625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000165681.jpg, person,0.496875,0.150900900900901,,,0.5125,0.184684684684685,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000244833.jpg, person,0.8546875,0.02803738317757,,,0.9578125,0.275700934579439,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000488592.jpg, person,0.5,0.671875,,,0.520833333333333,0.73125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000038829.jpg, person,0.646875,0.299765807962529,,,0.70625,0.533957845433255,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000414510.jpg, person,0.1125,0.4171875,,,0.277083333333333,0.6046875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000038829.jpg, person,0.6859375,0.297423887587822,,,0.84375,0.754098360655738,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000414510.jpg, person,0.4,0.290625,,,0.51875,0.4296875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000038829.jpg, person,0.4859375,0.234192037470726,,,0.634375,0.840749414519906,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000480985.jpg, person,0.125333333333333,0.592,,,0.2,0.658,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000165681.jpg, person,0.46875,0.155405405405405,,,0.4953125,0.184684684684685,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000480985.jpg, person,0.085333333333333,0.596,,,0.128,0.654,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000554002.jpg, person,0.2421875,0.002352941176471,,,0.3921875,0.642352941176471,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000441586.jpg, person,0.3890625,0.270588235294118,,,0.41875,0.390588235294118,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000246963.jpg, person,0.5625,0.307142857142857,,,0.6828125,0.588095238095238,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000554002.jpg, person,0.0296875,0.004705882352941,,,0.16875,0.604705882352941,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000038829.jpg, person,0.9125,0.323185011709602,,,0.9984375,0.597189695550351,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000445834.jpg, person,0.85,0.447306791569087,,,0.9453125,0.971896955503513,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000445834.jpg, person,0.4390625,0.208430913348946,,,0.5765625,0.437939110070258,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000480985.jpg, person,0.853333333333333,0.55,,,0.925333333333333,0.758,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000248334.jpg, person,0.968,0.488,,,0.992,0.56,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000395180.jpg, person,0.771875,0.390852390852391,,,0.7921875,0.422037422037422,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000480985.jpg, person,0.026666666666667,0.604,,,0.061333333333333,0.654,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000244833.jpg, person,0.6125,0.074766355140187,,,0.840625,0.345794392523364,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000554002.jpg, person,0,0.004705882352941,,,0.059375,0.588235294117647,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000345027.jpg, person,0.58125,0.662531017369727,,,0.590625,0.702233250620347,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000078748.jpg, person,0.6890625,0.054166666666667,,,0.775,0.366666666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000078748.jpg, person,0.6203125,0.1125,,,0.66875,0.2375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000480985.jpg, person,0.709333333333333,0.586,,,0.770666666666667,0.762,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000554002.jpg, person,0.1671875,0,,,0.2234375,0.261176470588235,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000244833.jpg, person,0.2875,0.011682242990654,,,0.409375,0.161214953271028,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000139099.jpg, person,0.8703125,0.198675496688742,,,0.95625,0.516556291390728,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000404484.jpg, person,0.55,0.095833333333333,,,0.815625,0.441666666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000139099.jpg, person,0.4734375,0.134657836644592,,,0.8515625,0.98233995584989,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000210273.jpg, person,0.7359375,0.366822429906542,,,0.7703125,0.462616822429907,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000345027.jpg, person,0.59375,0.657568238213399,,,0.6,0.692307692307692,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000033854.jpg, person,0.6953125,0.451990632318501,,,0.7078125,0.531615925058548,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000345027.jpg, person,0.5984375,0.657568238213399,,,0.60625,0.69727047146402,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000441247.jpg, person,0.5234375,0.433962264150943,,,0.6046875,0.629716981132076,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000177934.jpg, person,0.55,0.320833333333333,,,0.63125,0.704166666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000577932.jpg, person,0.5125,0.395948434622468,,,0.54375,0.447513812154696,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000395180.jpg, person,0.796875,0.399168399168399,,,0.8125,0.424116424116424,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000577932.jpg, person,0.540625,0.403314917127072,,,0.5734375,0.469613259668508,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000488592.jpg, person,0.4875,0.6765625,,,0.5,0.7125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000577932.jpg, person,0.2,0.390423572744015,,,0.2234375,0.478821362799263,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000367680.jpg, person,0.551111111111111,0.446745562130177,,,0.602222222222222,0.579881656804734,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000146667.jpg, person,0.84375,0.044526901669759,,,0.909375,0.241187384044527,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000177934.jpg, person,0.3546875,0.341666666666667,,,0.421875,0.577083333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000210273.jpg, person,0.2015625,0.411214953271028,,,0.21875,0.460280373831776,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000367680.jpg, person,0.373333333333333,0.467455621301775,,,0.397777777777778,0.520710059171598,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000356387.jpg, person,0,0.558208955223881,,,0.034,0.743283582089552,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000177934.jpg, person,0.6296875,0.308333333333333,,,0.6953125,0.6,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000338304.jpg, person,0.352941176470588,0.39375,,,0.498823529411765,0.60625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000488592.jpg, person,0.445833333333333,0.6734375,,,0.470833333333333,0.728125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000146667.jpg, person,0.8265625,0.01669758812616,,,0.85625,0.228200371057514,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000177934.jpg, person,0.7234375,0.314583333333333,,,0.8265625,0.579166666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000177934.jpg, person,0.2953125,0.3,,,0.3640625,0.45625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000146667.jpg, person,0.6734375,0.025974025974026,,,0.74375,0.155844155844156,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000301376.jpg, person,0.546546546546547,0.714,,,0.612612612612613,0.818,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000301376.jpg, person,0.621621621621622,0.732,,,0.645645645645646,0.808,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000367680.jpg, person,0.095555555555556,0.414201183431953,,,0.113333333333333,0.476331360946746,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000356387.jpg, person,0.608,0.644776119402985,,,0.63,0.701492537313433,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000338304.jpg, person,0.221176470588235,0.4546875,,,0.378823529411765,0.6640625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000367680.jpg, person,0.082222222222222,0.414201183431953,,,0.097777777777778,0.479289940828402,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000338304.jpg, person,0,0.465625,,,0.237647058823529,0.7609375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000367680.jpg, person,0.742222222222222,0.517751479289941,,,0.804444444444444,0.56508875739645,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000338304.jpg, person,0.115294117647059,0.4765625,,,0.287058823529412,0.7390625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000146667.jpg, person,0.521875,0.046382189239332,,,0.5640625,0.157699443413729,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000301376.jpg, person,0.588588588588589,0.718,,,0.618618618618619,0.81,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000033854.jpg, person,0.728125,0.456674473067916,,,0.7578125,0.573770491803279,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000069213.jpg, person,0.965625,0.110070257611241,,,0.9984375,0.309133489461358,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000356387.jpg, person,0.562,0.623880597014925,,,0.578,0.686567164179104,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000345027.jpg, person,0.721875,0.662531017369727,,,0.7265625,0.689826302729529,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000356387.jpg, person,0.506,0.614925373134328,,,0.53,0.698507462686567,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000356387.jpg, person,0.484,0.614925373134328,,,0.504,0.68955223880597,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000338304.jpg, person,0.470588235294118,0.3984375,,,0.583529411764706,0.5609375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000033854.jpg, person,0.709375,0.454332552693209,,,0.725,0.533957845433255,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000033854.jpg, person,0.6625,0.437939110070258,,,0.68125,0.522248243559719,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000338304.jpg, person,0.444705882352941,0,,,0.997647058823529,0.6859375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000033854.jpg, person,0.5890625,0.43559718969555,,,0.6265625,0.517564402810304,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000338304.jpg, person,0.715294117647059,0.2953125,,,0.901176470588235,0.4265625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000033854.jpg, person,0.0703125,0.437939110070258,,,0.0890625,0.522248243559719,,
