sample,image,category,xmin,ymin,xmax,ymax
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1126.jpg,sus scrofa,0.6533,0.6146,0.71515,0.7176
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1126.jpg,sus scrofa,0.7113,0.603,0.8292,0.706
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1125.jpg,sus scrofa,0.2892,0.4709999999999999,0.6602,0.7333999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1125.jpg,sus scrofa,0.6075,0.62,0.68174,0.7373999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1125.jpg,sus scrofa,0.6775,0.6098,0.7828999999999999,0.7175
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1127.jpg,sus scrofa,0.2308,0.4668,0.5962000000000001,0.7464999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1127.jpg,sus scrofa,0.5242,0.6401,0.58542,0.7639
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1127.jpg,sus scrofa,0.48339999999999994,0.619,0.6185999999999999,0.7464999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1127.jpg,sus scrofa,0.4355,0.6224,0.52925,0.7031799999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0385.jpg,sus scrofa,0.1323,0.4881,0.27249999999999996,0.6513
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0385.jpg,sus scrofa,0.3727,0.5564,0.5117,0.7224
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0386.jpg,sus scrofa,0.155,0.5042,0.5764,0.9913000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0386.jpg,sus scrofa,0.7945,0.6667000000000001,0.9186,0.7956000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0919.jpg,sus scrofa,0.2554,0.5174,0.5825,0.8173999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0525/1411.jpg,sus scrofa,0.0,0.638,0.4166000000000001,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0425/1643.jpg,sus scrofa,0.0,0.2136,0.1686,0.5515000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0425/1642.jpg,sus scrofa,0.1341,0.1452,0.6122000000000001,0.6537
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0453/0044.jpg,sus scrofa,0.2477,0.5611,0.5212,0.994
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0341/1959.jpg,panthera pardus,0.06828,0.497,0.20828000000000002,0.6885
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0341/1958.jpg,panthera pardus,0.1307,0.5065,0.25,0.6797
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0341/1960.jpg,panthera pardus,0.02508,0.4959,0.18858,0.7081
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1889.jpg,sus scrofa,0.2727,0.5337,0.4724,0.7990999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1891.jpg,sus scrofa,0.2686,0.54,0.4873,0.799
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1890.jpg,sus scrofa,0.2575,0.5374,0.4794,0.7948
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1680.jpg,sus scrofa,0.2847,0.5396,0.4217,0.7976
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1681.jpg,sus scrofa,0.2857,0.5404,0.4704,0.7912
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1684.jpg,sus scrofa,0.2857,0.5479,0.4767,0.7695000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1688.jpg,sus scrofa,0.3503,0.4603,0.5038,0.6874
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1679.jpg,sus scrofa,0.2856,0.5572,0.46030000000000004,0.8130000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1689.jpg,sus scrofa,0.6686999999999999,0.5456,0.7786999999999998,0.63976
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1689.jpg,sus scrofa,0.0,0.5571,0.4893,0.9979
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1690.jpg,sus scrofa,0.0,0.5625,0.2595,0.9415
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0451.jpg,sus scrofa,0.03589,0.4182,0.58039,0.9115
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1783.jpg,sus scrofa,0.2531,0.4914,0.9999,0.9982
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0303/0131.jpg,panthera pardus,0.2777,0.4825,0.8456999999999999,0.9643999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0303/0132.jpg,panthera pardus,0.6077,0.5533,0.9954,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0720.jpg,sus scrofa,0.6455,0.5638,0.8445,0.7394999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0722.jpg,sus scrofa,0.6459,0.5553,0.8778,0.7577
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0721.jpg,sus scrofa,0.644,0.5494,0.8334,0.7334
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0262/1571.jpg,panthera pardus,0.002339,0.4221,0.645739,0.9690000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0262/1572.jpg,panthera pardus,0.0,0.4199,0.42299999999999993,0.9697
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1002.jpg,sus scrofa,0.3699,0.4952,0.5893,0.6755
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1003.jpg,sus scrofa,0.4162,0.4975,0.6036,0.8472999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1003.jpg,sus scrofa,0.7127,0.5262,0.8116099999999999,0.6888
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1219.jpg,sus scrofa,0.6149,0.33390000000000003,0.70703,0.5193
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1219.jpg,sus scrofa,0.7192,0.3187,0.8615999999999999,0.522
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1219.jpg,sus scrofa,0.5408,0.4607,0.7177,0.944
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1219.jpg,sus scrofa,0.5733,0.2964,0.63904,0.4818
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/0865.jpg,sus scrofa,0.1686,0.4901,0.4877,0.7551
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/0866.jpg,sus scrofa,0.03515,0.4595,0.18825000000000003,0.6662
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0344.jpg,sus scrofa,0.5817,0.5229,0.8237,0.9966
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0340.jpg,sus scrofa,0.2558,0.5395,0.33786000000000005,0.7923
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0340.jpg,sus scrofa,0.0,0.5631,0.104,0.7527
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0340.jpg,sus scrofa,0.03573,0.5386,0.26423,0.8452
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0340.jpg,sus scrofa,0.4067,0.5229,0.6812,0.7427
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0340.jpg,sus scrofa,0.8443,0.5045,0.9981,0.7304999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0336.jpg,sus scrofa,0.9196,0.482,0.95297,0.55534
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0336.jpg,sus scrofa,0.7621,0.5271,0.81779,0.6654
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0336.jpg,sus scrofa,0.827,0.5637,0.9924999999999999,0.6969
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0336.jpg,sus scrofa,0.473,0.5169,0.7209,0.7325
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0336.jpg,sus scrofa,0.8368,0.5282,0.85472,0.56446
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0343.jpg,sus scrofa,0.5579,0.5201,0.9993,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0345.jpg,sus scrofa,0.135,0.5575,0.7884,0.9965999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0338.jpg,sus scrofa,0.4565,0.5658,0.55122,0.7168
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0338.jpg,sus scrofa,0.6684,0.5788,0.8363,0.7116
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0338.jpg,sus scrofa,0.7124,0.5892,0.934,0.7323999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0338.jpg,sus scrofa,0.8754,0.4981,0.90665,0.57101
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0342.jpg,sus scrofa,0.03093,0.5236,0.30493000000000003,0.7981
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0342.jpg,sus scrofa,0.5516,0.5104,0.9993,0.9965999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0336/1187.jpg,panthera pardus,0.0,0.316,0.8746,0.7892
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0336/1188.jpg,panthera pardus,0.0,0.3426,0.4046,0.7812
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0336/1189.jpg,panthera pardus,0.0,0.4792,0.05347999999999999,0.5959
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0303/0277.jpg,panthera pardus,0.1912,0.49729999999999996,0.7859,0.8937999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1129.jpg,sus scrofa,0.5606,0.6007,0.6989,0.7092
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1129.jpg,sus scrofa,0.38780000000000003,0.4648,0.5722,0.7171000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1131.jpg,sus scrofa,0.7311,0.6374,0.9208000000000001,0.8029999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1131.jpg,sus scrofa,0.8707,0.7529,0.9999,0.9508
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1128.jpg,sus scrofa,0.39030000000000004,0.4608999999999999,0.6194000000000001,0.7162
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1128.jpg,sus scrofa,0.5819,0.6019,0.7221,0.7008099999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1132.jpg,sus scrofa,0.8633,0.6713,0.9999,0.8313
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1130.jpg,sus scrofa,0.5437,0.6013,0.6848,0.7123999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1130.jpg,sus scrofa,0.39379999999999993,0.4655,0.5338999999999999,0.7474000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1223.jpg,sus scrofa,0.2881,0.491,0.5447,0.7808999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1223.jpg,sus scrofa,0.0,0.349,0.1972,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1222.jpg,sus scrofa,0.3815,0.4612,0.6041,0.7219
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0466/1932.jpg,panthera pardus,0.07102,0.3101,0.68282,0.6652
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0180.jpg,panthera pardus,0.01712,0.5063,0.57252,0.9852
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0181.jpg,panthera pardus,0.0,0.4916,0.5693,0.9798
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0179.jpg,panthera pardus,0.24820000000000003,0.5518,0.6698,0.9798
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0894.jpg,panthera pardus,0.2023,0.4237,0.447,0.6588
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0896.jpg,panthera pardus,0.46129999999999993,0.4988,0.5394199999999999,0.6662
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0895.jpg,panthera pardus,0.3126,0.4507,0.5017,0.6662
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0897.jpg,panthera pardus,0.48319999999999996,0.4879,0.5613199999999999,0.6525
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0893.jpg,panthera pardus,0.0717,0.3712,0.3777,0.6374
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0196/0898.jpg,panthera pardus,0.49640000000000006,0.5026,0.57452,0.6435000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0400/1742.jpg,sus scrofa,0.04963,0.5161,0.37343,0.8249
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0399/1913.jpg,sus scrofa,0.0,0.5186,0.3455,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0399/1911.jpg,sus scrofa,0.0,0.48679999999999995,0.3553,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0399/1912.jpg,sus scrofa,0.0,0.5006,0.3331,0.9999000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1926.jpg,sus scrofa,0.0,0.3521,0.7293,0.9280999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1987.jpg,sus scrofa,0.0,0.4391,0.1751,0.6122
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1987.jpg,sus scrofa,0.233,0.3741,0.41390000000000005,0.5146
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1987.jpg,sus scrofa,0.1447,0.3731,0.3614,0.6234
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1987.jpg,sus scrofa,0.6790999999999999,0.4144,0.7202099999999999,0.46337
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1987.jpg,sus scrofa,0.9128000000000001,0.23200000000000004,0.99887,0.4212
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1987.jpg,sus scrofa,0.6789000000000001,0.3075,0.7791,0.4657
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1985.jpg,sus scrofa,0.6114,0.3981,0.7403000000000001,0.46174000000000004
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1985.jpg,sus scrofa,0.3627,0.4211,0.42076,0.49627999999999994
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1985.jpg,sus scrofa,0.5083,0.3896,0.6161,0.48605
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1985.jpg,sus scrofa,0.38170000000000004,0.3951,0.47499,0.5036
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1985.jpg,sus scrofa,0.7349,0.3239,0.81835,0.44010000000000005
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1989.jpg,sus scrofa,0.7559999999999999,0.2931,0.8355299999999999,0.4655
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1989.jpg,sus scrofa,0.04459,0.4353,0.55789,0.7396
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1989.jpg,sus scrofa,0.4902,0.4096,0.6679,0.48239
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1989.jpg,sus scrofa,0.8184,0.2743,0.9988,0.6975
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1989.jpg,sus scrofa,0.6541,0.294,0.8043,0.4606
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1989.jpg,sus scrofa,0.9743,0.249,0.99817,0.32952
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1984.jpg,sus scrofa,0.3889,0.3971,0.47527,0.4994
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1984.jpg,sus scrofa,0.612,0.3988,0.7394000000000001,0.46464
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1984.jpg,sus scrofa,0.5087,0.3898,0.6087,0.49039999999999995
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1984.jpg,sus scrofa,0.7344000000000002,0.3244,0.8249100000000001,0.44670000000000004
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1984.jpg,sus scrofa,0.5887,0.4162,0.61165,0.46972
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1984.jpg,sus scrofa,0.3353,0.42719999999999997,0.42773,0.5095999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1986.jpg,sus scrofa,0.6747,0.3106,0.7988999999999999,0.4602
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1986.jpg,sus scrofa,0.043730000000000005,0.4224,0.15973000000000004,0.6132
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1986.jpg,sus scrofa,0.1459,0.3694,0.3618,0.6251
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1986.jpg,sus scrofa,0.298,0.3772,0.426,0.5032
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1986.jpg,sus scrofa,0.882,0.2322,0.9986,0.4202
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1980.jpg,sus scrofa,0.1563,0.3856,0.30369999999999997,0.5864
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1980.jpg,sus scrofa,0.06636,0.4310999999999999,0.23626,0.6083
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1983.jpg,sus scrofa,0.2553,0.3824,0.5928,0.6836
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1983.jpg,sus scrofa,0.0,0.45400000000000007,0.2087,0.6467
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1983.jpg,sus scrofa,0.4938,0.3929,0.56141,0.48463
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1983.jpg,sus scrofa,0.37070000000000003,0.3473,0.5289,0.4546
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1983.jpg,sus scrofa,0.2048,0.4052,0.29275,0.5689
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1639.jpg,sus scrofa,0.4116,0.5266,0.5021,0.6816
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1641.jpg,sus scrofa,0.1921,0.4930999999999999,0.3175,0.6128999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1641.jpg,sus scrofa,0.02185,0.4708,0.20475000000000002,0.6231
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1641.jpg,sus scrofa,0.5464,0.666,0.7661,0.8766
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1641.jpg,sus scrofa,0.5441,0.6147,0.7143,0.8647
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1641.jpg,sus scrofa,0.8007,0.6318,0.9997,0.8954
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1640.jpg,sus scrofa,0.6698,0.6155,0.8061999999999999,0.7470000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1640.jpg,sus scrofa,0.5077,0.5559,0.638,0.7555
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1640.jpg,sus scrofa,0.2127,0.49310000000000004,0.3668,0.6453
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1640.jpg,sus scrofa,0.0,0.4623,0.10119999999999998,0.6531
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1640.jpg,sus scrofa,0.793,0.6407,0.8642000000000001,0.7235900000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1642.jpg,sus scrofa,0.7722,0.655,0.8911,0.8615
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1642.jpg,sus scrofa,0.5078,0.6337,0.6898,0.9197
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1642.jpg,sus scrofa,0.3876,0.6008,0.5281,0.8367
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1642.jpg,sus scrofa,0.509,0.5082,0.7672,0.6953
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1643.jpg,sus scrofa,0.2929,0.5027,0.4171,0.6451
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0586.jpg,sus scrofa,0.1748,0.513,0.6462,0.9436
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0309/0232.jpg,panthera pardus,0.001047,0.5693,0.424947,0.9842
